incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
746905126,16001309,01/21/2016 08:10:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,ELMWOOD AV & FRUITVALE AV,,OAKLAND,CA,,,37.7729530214244,-122.228050195004,01/26/2016 07:42:51 AM,02/17/2016 10:10:54 AM,POINT (-122.228050195004 37.7729530214244),20,Thursday,Other Sexual Offense
750194308,16001310,01/21/2016 08:15:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7752285286694,-122.22083597345,02/18/2016 07:40:24 AM,03/02/2016 10:10:15 AM,POINT (-122.22083597345 37.7752285286694),20,Thursday,Other Sexual Offense
747402038,16001730,01/28/2016 06:52:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1400 Block 29TH AV,,OAKLAND,CA,,,37.7789482200782,-122.229435547408,01/29/2016 07:42:49 AM,02/18/2016 10:10:09 AM,POINT (-122.229435547408 37.7789482200782),18,Thursday,Other Sexual Offense
749030399,16001731,01/28/2016 07:04:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 16TH ST & 33RD AV,,OAKLAND,CA,,,37.7799709781546,-122.223368397448,02/05/2016 07:41:52 AM,02/25/2016 10:13:13 AM,POINT (-122.223368397448 37.7799709781546),19,Thursday,Other Sexual Offense
748955168,16001734,01/28/2016 07:15:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.78478476214,-122.232271047928,02/04/2016 07:41:51 AM,02/18/2016 10:10:10 AM,POINT (-122.232271047928 37.78478476214),19,Thursday,Other Sexual Offense
749504770,16001739,01/28/2016 08:03:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.7851976541521,-122.234080411507,02/10/2016 07:41:15 AM,02/25/2016 10:13:14 AM,POINT (-122.234080411507 37.7851976541521),20,Thursday,Other Sexual Offense
747402037,16001740,01/28/2016 08:13:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,,,37.78478476214,-122.232271047928,01/29/2016 07:42:49 AM,02/18/2016 10:10:11 AM,POINT (-122.232271047928 37.78478476214),20,Thursday,Other Sexual Offense
750003636,16002263,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,02/16/2016 07:40:03 AM,03/17/2016 09:11:38 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
750003637,16002256,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,02/16/2016 07:40:03 AM,03/17/2016 09:11:37 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
750604987,16002239,02/05/2016 09:52:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,02/23/2016 07:39:22 AM,03/16/2016 09:10:51 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
750604988,16002250,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,02/23/2016 07:39:22 AM,04/01/2016 09:11:04 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
751219301,16002247,02/05/2016 09:52:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/01/2016 07:39:03 AM,04/01/2016 09:11:04 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
751301334,16002262,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/02/2016 07:39:15 AM,04/04/2016 09:12:50 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
751301335,16002260,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/02/2016 07:39:15 AM,03/29/2016 09:37:42 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
751382671,16002252,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/03/2016 07:39:24 AM,03/29/2016 09:37:42 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
751468776,16002238,02/05/2016 09:52:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,03/04/2016 07:39:41 AM,04/23/2016 09:11:54 AM,POINT (-122.088799598666 37.6934981068942),9,Friday,Other Sexual Offense
749504481,16002440,02/08/2016 06:15:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 17TH ST & 18TH AV,,OAKLAND,CA,,,37.7895923718666,-122.239686392886,02/10/2016 07:41:02 AM,03/15/2016 09:09:55 AM,POINT (-122.239686392886 37.7895923718666),18,Monday,Other Sexual Offense
749428529,16002442,02/08/2016 06:43:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & SONOMA WAY,,OAKLAND,CA,,,37.788942180391,-122.235344658925,02/09/2016 07:41:04 AM,03/15/2016 09:09:55 AM,POINT (-122.235344658925 37.788942180391),18,Monday,Other Sexual Offense
749504470,16002459,02/08/2016 09:37:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 19TH ST,,OAKLAND,CA,,,37.7904278686398,-122.238909873711,02/10/2016 07:41:02 AM,03/15/2016 09:09:56 AM,POINT (-122.238909873711 37.7904278686398),21,Monday,Other Sexual Offense
749504466,16002466,02/08/2016 10:45:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 12TH ST & FRUITVALE AV,,OAKLAND,CA,,,37.7763547753613,-122.226468248538,02/10/2016 07:41:02 AM,03/15/2016 09:09:56 AM,POINT (-122.226468248538 37.7763547753613),22,Monday,Other Sexual Offense
750348154,16003007,02/17/2016 07:11:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,3400 Block E 18TH ST,,OAKLAND,CA,94601,,37.7811286262224,-122.22121493903,02/20/2016 07:40:05 AM,03/15/2016 09:09:42 AM,POINT (-122.22121493903 37.7811286262224),19,Wednesday,Other Sexual Offense
750348151,16003014,02/17/2016 08:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2800 Block E 17TH ST,,OAKLAND,CA,94601,,37.7813542896148,-122.226446035359,02/20/2016 07:40:05 AM,03/15/2016 09:09:43 AM,POINT (-122.226446035359 37.7813542896148),20,Wednesday,Other Sexual Offense
750782338,16003016,02/17/2016 09:17:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 12TH ST & 16TH AV,,OAKLAND,CA,,,37.7871242268144,-122.244993309914,02/25/2016 07:38:48 AM,03/12/2016 10:10:25 AM,POINT (-122.244993309914 37.7871242268144),21,Wednesday,Other Sexual Offense
750966148,16003020,02/17/2016 09:32:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 15TH ST,,OAKLAND,CA,,,37.7927548378372,-122.248725467668,02/27/2016 07:38:30 AM,03/15/2016 09:09:44 AM,POINT (-122.248725467668 37.7927548378372),21,Wednesday,Other Sexual Offense
750348146,16003023,02/17/2016 09:55:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 16TH ST & 34TH AV,,OAKLAND,CA,,,37.7796566399732,-122.222322875843,02/20/2016 07:40:05 AM,03/15/2016 09:09:44 AM,POINT (-122.222322875843 37.7796566399732),21,Wednesday,Other Sexual Offense
750348145,16003024,02/17/2016 09:56:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1600 Block 36TH AV,,OAKLAND,CA,,,37.7789725134373,-122.220265182764,02/20/2016 07:40:05 AM,03/15/2016 09:09:44 AM,POINT (-122.220265182764 37.7789725134373),21,Wednesday,Other Sexual Offense
750705663,16003373,02/23/2016 05:56:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,E 12TH ST & 17TH AV,,OAKLAND,CA,,,37.7868934800388,-122.243880332413,02/24/2016 07:39:03 AM,03/16/2016 09:14:01 AM,POINT (-122.243880332413 37.7868934800388),17,Tuesday,Other Sexual Offense
750966129,16003440,02/24/2016 07:43:00 PM,LOITER:INTENT:PROSTITUTION [999],LOITER:INTENT:PROSTITUTION,,E 15TH ST & 19TH AV,,OAKLAND,CA,,,37.7873046280122,-122.240221191141,02/27/2016 07:38:26 AM,03/24/2016 09:12:15 AM,POINT (-122.240221191141 37.7873046280122),19,Wednesday,Other Sexual Offense
751301322,16003442,02/24/2016 08:19:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,,,37.7877290048369,-122.243103888636,03/02/2016 07:38:55 AM,03/28/2016 09:12:34 AM,POINT (-122.243103888636 37.7877290048369),20,Wednesday,Other Sexual Offense
752850433,16004633,03/15/2016 01:06:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,400 Block A ST,,HAYWARD,CA,,,37.6695314387825,-122.09395477638,03/16/2016 06:40:53 AM,04/20/2016 09:11:25 AM,POINT (-122.09395477638 37.6695314387825),1,Tuesday,Other Sexual Offense
756285143,16006177,04/09/2016 12:45:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16500 Block FOOTHILL BLVD,,SAN_LEANDRO,CA,,,37.6980520836206,-122.105420788377,04/11/2016 06:45:17 AM,06/09/2016 09:15:55 AM,POINT (-122.105420788377 37.6980520836206),0,Saturday,Other Sexual Offense
832344889,18001367,01/23/2018 06:33:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 08:52:01 AM,02/15/2018 03:34:21 AM,POINT (-122.088799598666 37.6934981068942),18,Tuesday,Other Sexual Offense
832344890,18001363,01/23/2018 06:11:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 08:52:01 AM,03/01/2018 02:01:37 AM,POINT (-122.088799598666 37.6934981068942),18,Tuesday,Other Sexual Offense
832344886,18001372,01/23/2018 08:14:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.693498106894175,-122.08879959866566,01/24/2018 08:52:01 AM,02/21/2018 08:55:53 PM,POINT (-122.088799598666 37.6934981068942),20,Tuesday,Other Sexual Offense
757756175,16007129,04/23/2016 01:29:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,100 Block AV & FOOTHILL BLVD,,SAN_LEANDRO,CA,,,37.6939494305916,-122.102117486605,04/24/2016 06:47:35 AM,10/17/2016 09:36:22 PM,POINT (-122.102117486605 37.6939494305916),13,Saturday,Other Sexual Offense
758117197,16007313,04/26/2016 04:59:00 PM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,16200 Block E 14TH ST,,SAN_LEANDRO,CA,,,37.6969567427149,-122.117219520105,04/28/2016 06:47:56 AM,10/17/2016 09:36:25 PM,POINT (-122.117219520105 37.6969567427149),16,Tuesday,Other Sexual Offense
762170758,16009227,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
762170759,16009239,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
762448227,16009247,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/17/2016 06:55:47 AM,10/17/2016 09:36:56 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
760429489,16009021,05/23/2016 06:00:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 17TH ST & 18TH AV,,OAKLAND,CA,,,37.7895923718666,-122.239686392886,05/25/2016 06:51:41 AM,10/17/2016 09:37:27 PM,POINT (-122.239686392886 37.7895923718666),18,Monday,Other Sexual Offense
760429488,16009023,05/23/2016 06:40:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1700 Block 28TH AV,,OAKLAND,CA,,,37.782347868837,-122.226123043802,05/25/2016 06:51:41 AM,10/17/2016 09:37:27 PM,POINT (-122.226123043802 37.782347868837),18,Monday,Other Sexual Offense
760510799,16009035,05/23/2016 09:03:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 19TH ST & 23RD AV,,OAKLAND,CA,,,37.7865944918244,-122.23248631643,05/26/2016 06:51:51 AM,10/17/2016 09:37:28 PM,POINT (-122.23248631643 37.7865944918244),21,Monday,Other Sexual Offense
760429484,16009036,05/23/2016 09:13:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & INTERNATIONAL BLVD,,OAKLAND,CA,94606,,37.7913523997914,-122.248830894063,05/25/2016 06:51:41 AM,10/17/2016 09:37:26 PM,POINT (-122.248830894063 37.7913523997914),21,Monday,Other Sexual Offense
760429482,16009040,05/23/2016 09:47:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 16TH ST & 35TH AV,,OAKLAND,CA,,,37.7783777003019,-122.221497257057,05/25/2016 06:51:41 AM,10/17/2016 09:37:27 PM,POINT (-122.221497257057 37.7783777003019),21,Monday,Other Sexual Offense
760612351,16009042,05/23/2016 10:18:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,INTERNATIONAL BLVD & MITCHELL ST,,OAKLAND,CA,,,37.7803293216817,-122.23078280992,05/27/2016 06:52:03 AM,10/17/2016 09:37:29 PM,POINT (-122.23078280992 37.7803293216817),22,Monday,Other Sexual Offense
761096346,16009234,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761096347,16009215,05/26/2016 10:57:00 AM,LOITER:INTENT:PROSTITUTION [40A],LOITER:INTENT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761096348,16009252,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761096350,16009261,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:33 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761096351,16009244,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761180283,16009223,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/03/2016 06:53:24 AM,10/17/2016 09:37:33 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761180284,16009238,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/03/2016 06:53:24 AM,10/17/2016 09:37:33 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761640191,16009253,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/08/2016 06:54:04 AM,10/17/2016 09:37:36 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761723622,16009254,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/09/2016 06:54:19 AM,10/17/2016 09:36:51 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761806814,16009224,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/10/2016 06:54:26 AM,10/17/2016 09:36:51 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
762044647,16009209,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/13/2016 06:56:05 AM,10/17/2016 09:36:53 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
762170757,16009255,05/26/2016 10:57:00 AM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),10,Thursday,Other Sexual Offense
761010987,16009212,05/26/2016 02:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/01/2016 06:52:38 AM,10/17/2016 09:37:31 PM,POINT (-122.088799598666 37.6934981068942),14,Thursday,Other Sexual Offense
762170755,16009225,05/26/2016 03:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),15,Thursday,Other Sexual Offense
762170754,16009232,05/26/2016 04:30:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),16,Thursday,Other Sexual Offense
761010986,16009236,05/26/2016 05:10:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/01/2016 06:52:38 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),17,Thursday,Other Sexual Offense
762170753,16009241,05/26/2016 05:30:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),17,Thursday,Other Sexual Offense
761096345,16009246,05/26/2016 07:02:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),19,Thursday,Other Sexual Offense
762170752,16009250,05/26/2016 07:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/14/2016 06:54:52 AM,10/17/2016 09:36:54 PM,POINT (-122.088799598666 37.6934981068942),19,Thursday,Other Sexual Offense
761096349,16009256,05/26/2016 08:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/02/2016 06:53:02 AM,10/17/2016 09:37:32 PM,POINT (-122.088799598666 37.6934981068942),20,Thursday,Other Sexual Offense
762252390,16009257,05/26/2016 08:30:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/15/2016 06:55:01 AM,10/17/2016 09:36:55 PM,POINT (-122.088799598666 37.6934981068942),20,Thursday,Other Sexual Offense
761913262,16009265,05/26/2016 09:20:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/11/2016 06:54:29 AM,10/17/2016 09:36:52 PM,POINT (-122.088799598666 37.6934981068942),21,Thursday,Other Sexual Offense
761559773,16009266,05/26/2016 09:35:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,2500 Block CASTRO VALLEY BLVD,,CASTRO_VALLEY,CA,,,37.6934981068942,-122.088799598666,06/07/2016 06:54:05 AM,10/17/2016 09:37:35 PM,POINT (-122.088799598666 37.6934981068942),21,Thursday,Other Sexual Offense
763738162,16011328,06/28/2016 06:34:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,W GRAND AV & SAN PABLO AV,,OAKLAND,CA,,,37.8127868927216,-122.273953005094,07/01/2016 06:57:31 AM,10/17/2016 09:37:05 PM,POINT (-122.273953005094 37.8127868927216),18,Tuesday,Other Sexual Offense
765392608,16012301,07/13/2016 05:13:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,E 17TH ST & 23RD AV,,OAKLAND,CA,,,37.7857585281526,-122.233297466418,07/19/2016 07:00:02 AM,10/17/2016 09:36:45 PM,POINT (-122.233297466418 37.7857585281526),17,Wednesday,Other Sexual Offense
765689660,16012302,07/13/2016 05:21:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & FOOTHILL BLVD,,OAKLAND,CA,94601,,37.7846713486642,-122.230641733214,07/21/2016 07:00:27 AM,10/17/2016 09:36:47 PM,POINT (-122.230641733214 37.7846713486642),17,Wednesday,Other Sexual Offense
765689659,16012304,07/13/2016 06:14:00 PM,DISORDERLY CONDUCT:PROSTITUTION [40A],DISORDERLY CONDUCT:PROSTITUTION,,1 Block AV & E 20TH ST,,OAKLAND,CA,,,37.7919075709343,-122.239152204778,07/21/2016 07:00:27 AM,10/17/2016 09:36:47 PM,POINT (-122.239152204778 37.7919075709343),18,Wednesday,Other Sexual Offense
